DeWayneLanes
DeWayneLanes,,,,,,,,,,,,,
UUID,A,Mileage,Year,Price,Update Date,Engine Information.Number of Forward Gears,VIN,B,Create Date,Zip Code,Identification.Classification,Make,Model
175,19,97,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission,Volvo,2012 Volvo XC60
175,19,97,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission,Volvo,2012 Volvo XC60
175,19,97,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission,Volvo,2012 Volvo XC60
66,230,69,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission,Volvo,2012 Volvo XC70
66,230,69,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission,Volvo,2012 Volvo XC70
66,230,69,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,24,Automatic transmission,Volvo,2012 Volvo XC70
39,220,128,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,17,Automatic transmission,Land Rover,2012 Land Rover LR4
39,220,128,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,17,Automatic transmission,Land Rover,2012 Land Rover LR4
39,220,128,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,17,Automatic transmission,Land Rover,2012 Land Rover LR4
135,23,214,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade
135,23,214,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,14,Automatic transmission,Cadillac,2012 Cadillac Escalade
135,23,214,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,15,Automatic transmission,Cadillac,2012 Cadillac Escalade
135,23,214,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,14,Automatic transmission,Cadillac,2012 Cadillac Escalade
135,23,214,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade
135,23,214,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade
135,23,214,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade
135,23,214,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade
135,23,214,Rear-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission,Cadillac,2012 Cadillac Escalade Hybrid
135,23,214,Four-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission,Cadillac,2012 Cadillac Escalade Hybrid
135,23,214,Rear-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission,Cadillac,2012 Cadillac Escalade Hybrid
135,23,214,Four-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission,Cadillac,2012 Cadillac Escalade Hybrid
64,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade ESV
64,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade ESV
64,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade ESV
64,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade ESV
64,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,15,Automatic transmission,Cadillac,2012 Cadillac Escalade ESV
64,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,9,E85,13,Automatic transmission,Cadillac,2012 Cadillac Escalade ESV
64,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,18,Automatic transmission,Cadillac,2012 Cadillac Escalade ESV
64,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,9,E85,13,Automatic transmission,Cadillac,2012 Cadillac Escalade ESV
85,106,166,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission,Land Rover,2012 Land Rover Range Rover
85,106,166,Four-wheel drive,Land Rover 5.0L 8 Cylinder 510 hp 461 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission,Land Rover,2012 Land Rover Range Rover
85,106,166,Four-wheel drive,Land Rover 5.0L 8 Cylinder 510 hp 461 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission,Land Rover,2012 Land Rover Range Rover
85,106,166,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission,Land Rover,2012 Land Rover Range Rover
104,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,26,Manual transmission,BMW Motorrad,2012 BMW 3 Series Convertible
104,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,BMW Motorrad,2012 BMW 3 Series Convertible
104,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,28,Manual transmission,BMW,2012 BMW 3 Series Convertible
104,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,BMW,2012 BMW 3 Series Convertible
91,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 320 hp 332 ft-lbs Turbo,TRUE,6,6 Speed Manual,18,Gasoline,26,Manual transmission,BMW,2012 BMW 3 Series Convertible
91,12,247,Rear-wheel drive,BMW 3.0L 6 cylinder 320 hp 332 ft-lbs Turbo,TRUE,7,7 Speed Automatic Select Shift,17,Gasoline,24,Automatic transmission,BMW,2012 BMW 3 Series Convertible
111,7,11,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,6,6 Speed Manual,13,Gasoline,20,Manual transmission,BMW,2012 BMW 3 Series Convertible
111,7,11,Rear-wheel drive,BMW 4.0L 8 cylinder 414 hp 295 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,14,Gasoline,20,Automatic transmission,BMW,2012 BMW 3 Series Convertible
252,167,108,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission,Land Rover,2012 Land Rover Range Rover Sport
252,167,108,Four-wheel drive,Land Rover 5.0L 8 Cylinder 510 hp 461 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,17,Automatic transmission,Land Rover,2012 Land Rover Range Rover Sport
252,167,108,Four-wheel drive,Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission,Land Rover,2012 Land Rover Range Rover Sport
252,167,108,Four-wheel drive,Land Rover 5.0L 8 Cylinder 510 hp 461 ft-lbs S-charged,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,17,Automatic transmission,Land Rover,2012 Land Rover Range Rover Sport
247,200,105,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
247,200,105,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
183,40,67,Rear-wheel drive,BMW 2.0L 4 Cylinder 240 hp 260 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,23,Gasoline,34,Automatic transmission,BMW,2012 BMW 5 Series Sedan
183,40,67,All-wheel drive,BMW 2.0L 4 Cylinder 240 hp 260 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,22,Gasoline,32,Automatic transmission,BMW,2012 BMW 5 Series Sedan
183,40,67,All-wheel drive,BMW 2.0L 4 Cylinder 240 hp 260 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,22,Gasoline,32,Automatic transmission,BMW,2012 BMW 5 Series Sedan
183,183,67,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,29,Manual transmission,BMW,2012 BMW 5 Series Sedan
183,40,67,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,21,Gasoline,31,Automatic transmission,BMW,2012 BMW 5 Series Sedan
183,40,67,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission,BMW,2012 BMW 5 Series Sedan
183,40,67,Rear-wheel drive,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,TRUE,6,6 Speed Manual,15,Gasoline,22,Manual transmission,BMW,2012 BMW 5 Series Sedan
183,40,67,Rear-wheel drive,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,15,Gasoline,23,Automatic transmission,BMW,2012 BMW 5 Series Sedan
183,40,67,All-wheel drive,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,15,Gasoline,20,Automatic transmission,BMW,2012 BMW 5 Series Sedan
247,200,105,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
247,200,105,All-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Volvo,2012 Volvo XC90
246,102,83,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,20,Automatic transmission,Aston Martin,2012 Aston Martin DB9 Coup
246,102,83,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,20,Automatic transmission,Aston Martin,2012 Aston Martin DB9 Coup
246,102,83,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,20,Automatic transmission,Aston Martin,2012 Aston Martin DB9 Coup
246,102,83,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Manual,11,Gasoline,17,Manual transmission,Aston Martin,2012 Aston Martin DB9 Volante
246,102,83,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Manual,11,Gasoline,17,Manual transmission,Aston Martin,2012 Aston Martin DB9 Volante
175,109,55,All-wheel drive,Acura 3.7L 6 Cylinder 300 hp 271 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,24,Automatic transmission,Acura,2012 Acura RL
160,107,48,Front-wheel drive,Acura 2.4L 4 Cylinder 201 hp 170 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,22,Gasoline,31,Automatic transmission,Acura,2012 Acura TSX
160,107,48,Front-wheel drive,Acura 2.4L 4 Cylinder 201 hp 170 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,22,Gasoline,31,Automatic transmission,Acura,2012 Acura TSX
160,107,48,Front-wheel drive,Acura 2.4L 4 Cylinder 201 hp 170 ft-lbs,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Acura,2012 Acura TSX
160,107,48,Front-wheel drive,Acura 3.5L 6 Cylinder 280 hp 254 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,19,Gasoline,28,Automatic transmission,Acura,2012 Acura TSX
190,197,48,Front-wheel drive,Acura 2.4L 4 Cylinder 201 hp 170 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,22,Gasoline,30,Automatic transmission,Acura,2012 Acura TSX Sport Wagon
60,23,203,All-wheel drive,Acura 3.7L 6 Cylinder 300 hp 270 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Acura,2012 Acura ZDX
197,3,202,Four-wheel drive,Acura 3.7L 6 Cylinder 300 hp 270 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,16,Gasoline,21,Automatic transmission,Acura,2012 Acura MDX
185,62,203,All-wheel drive,Subaru 2.0L 4 Cylinder 148 hp 145 ft-lbs,TRUE,5,5 Speed Manual,25,Gasoline,34,Manual transmission,Subaru,2012 Subaru Impreza Hatchback
185,62,203,All-wheel drive,Subaru 2.0L 4 Cylinder 148 hp 145 ft-lbs PZEV,TRUE,5,5 Speed Manual,25,Gasoline,34,Manual transmission,Subaru,2012 Subaru Impreza Hatchback
185,62,203,All-wheel drive,Subaru 2.0L 4 Cylinder 148 hp 145 ft-lbs,TRUE,5,5 Speed Manual,25,Gasoline,34,Manual transmission,Subaru,2012 Subaru Impreza Hatchback
185,62,203,All-wheel drive,Subaru 2.0L 4 Cylinder 148 hp 145 ft-lbs,TRUE,5,5 Speed Manual,25,Gasoline,34,Manual transmission,Subaru,2012 Subaru Impreza Hatchback
185,62,203,All-wheel drive,Subaru 2.0L 4 Cylinder 148 hp 145 ft-lbs,TRUE,5,5 Speed Manual,25,Gasoline,34,Manual transmission,Subaru,2012 Subaru Impreza Hatchback
231,62,203,All-wheel drive,Subaru 2.0L 4 Cylinder 148 hp 145 ft-lbs,TRUE,5,5 Speed Manual,25,Gasoline,34,Manual transmission,Subaru,2012 Subaru Impreza Hatchback
226,126,29,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission,Subaru,2012 Subaru Legacy
226,126,29,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission,Subaru,2012 Subaru Legacy
226,126,29,All-wheel drive,Subaru 2.5L 4 cylinder 265 hp 258 ft-lbs Turbo,TRUE,6,6 Speed Manual,18,Gasoline,25,Manual transmission,Subaru,2012 Subaru Legacy
226,126,29,All-wheel drive,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,18,Gasoline,25,Automatic transmission,Subaru,2012 Subaru Legacy
226,126,29,All-wheel drive,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,18,Gasoline,25,Automatic transmission,Subaru,2012 Subaru Legacy
226,126,29,All-wheel drive,Subaru 3.6L 6 cylinder 256 hp 247 ft-lbs,TRUE,5,5 Speed Automatic,18,Gasoline,25,Automatic transmission,Subaru,2012 Subaru Legacy
185,245,46,Front-wheel drive,Hyundai 2.4L 4 Cylinder 160 hp 157 ft-lbs,TRUE,4,4 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission,Mitsubishi,2012 Mitsubishi Galant
177,245,46,Front-wheel drive,Hyundai 2.4L 4 Cylinder 160 hp 157 ft-lbs,TRUE,4,4 Speed Automatic Select Shift,21,Gasoline,30,Automatic transmission,Mitsubishi,2012 Mitsubishi Galant
144,57,8,All-wheel drive,Mitsubishi 3.0L 6 Cylinder 230 hp 215 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,25,Automatic transmission,Mitsubishi,2012 Mitsubishi Outlander
144,57,8,Front-wheel drive,Mitsubishi 3.0L 6 Cylinder 230 hp 215 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,26,Automatic transmission,Mitsubishi,2012 Mitsubishi Outlander
132,172,29,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission,Subaru,2012 Subaru Outback
132,172,29,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission,Subaru,2012 Subaru Outback
132,172,29,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission,Subaru,2012 Subaru Outback
132,172,29,All-wheel drive,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,TRUE,6,6 Speed Manual,19,Gasoline,27,Manual transmission,Subaru,2012 Subaru Outback
203,63,24,Front-wheel drive,Buick 2.4L 4 Cylinder 180 hp 171 ft-lbs FFV,TRUE,6,6 Speed Automatic,22,Gasoline,31,Automatic transmission,Buick,2012 Buick Verano
203,63,24,Front-wheel drive,Buick 2.4L 4 Cylinder 180 hp 171 ft-lbs FFV,TRUE,6,6 Speed Automatic,22,Gasoline,31,Automatic transmission,Buick,2012 Buick Verano
203,63,24,Front-wheel drive,Buick 2.4L 4 Cylinder 180 hp 171 ft-lbs FFV,TRUE,6,6 Speed Automatic,22,Gasoline,31,Automatic transmission,Buick,2012 Buick Verano
9,112,113,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 510 hp 420 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission,Aston Martin,2012 Aston Martin DBS Volante
9,112,113,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 510 hp 420 ft-lbs,TRUE,6,6 Speed Manual,11,Gasoline,17,Manual transmission,Aston Martin,2012 Aston Martin DBS Volante
9,112,113,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 510 hp 420 ft-lbs,TRUE,6,6 Speed Manual,11,Gasoline,17,Manual transmission,Aston Martin,2012 Aston Martin DBS Volante
9,112,113,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 510 hp 420 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,12,Gasoline,18,Automatic transmission,Aston Martin,2012 Aston Martin DBS Volante
200,42,29,Front-wheel drive,Suzuki 2.4L 4 Cylinder 185 hp 170 ft-lbs,TRUE,6,6 Speed Manual,21,Gasoline,31,Manual transmission,Suzuki,2012 Suzuki Kizashi
200,42,29,Front-wheel drive,Suzuki 2.4L 4 Cylinder 180 hp 170 ft-lbs,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Suzuki,2012 Suzuki Kizashi
80,155,137,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,19,Automatic transmission,Aston Martin,2012 Aston Martin Rapide
80,155,137,Rear-wheel drive,Aston Martin 5.9L 12 Cylinder 470 hp 443 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,19,Automatic transmission,Aston Martin,2012 Aston Martin Rapide
217,33,73,Rear-wheel drive,Aston Martin 6.0L 510 hp 420 ft-lbs,TRUE,6,6 Speed Manual,13,Gasoline,19,Manual transmission,Aston Martin,2012 Aston Martin V12 Vantage
217,33,73,Rear-wheel drive,Aston Martin 6.0L 510 hp 420 ft-lbs,TRUE,6,6 Speed Manual,13,Gasoline,19,Manual transmission,Aston Martin,2012 Aston Martin V12 Vantage
236,30,74,Rear-wheel drive,Aston Martin 4.7L 8 Cylinder 430 hp 361 ft-lbs,TRUE,6,6 Speed Manual,13,Gasoline,19,Manual transmission,Aston Martin,2012 Aston Martin V8 Vantage Roadster
236,30,74,Rear-wheel drive,Aston Martin 4.7L 8 Cylinder 430 hp 361 ft-lbs,TRUE,6,6 Speed Manual,13,Gasoline,19,Manual transmission,Aston Martin,2012 Aston Martin V8 Vantage Roadster
170,37,8,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,29,Automatic transmission,Saab,2012 Saab 9-3 Sport Sedan
170,37,8,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Automatic Select Shift,14,E85,20,Automatic transmission,Saab,2012 Saab 9-3 Sport Sedan
170,37,8,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Manual,15,E85,23,Manual transmission,Saab,2012 Saab 9-3 Sport Sedan
170,37,8,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Manual,20,Gasoline,33,Manual transmission,Saab,2012 Saab 9-3 Sport Sedan
163,207,244,All-wheel drive,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,TRUE,5,5 Speed Manual,21,Gasoline,27,Manual transmission,Subaru,2012 Subaru Forester
163,207,244,All-wheel drive,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,TRUE,4,4 Speed Automatic Select Shift,21,Gasoline,27,Automatic transmission,Subaru,2012 Subaru Forester
163,207,244,All-wheel drive,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,TRUE,5,5 Speed Manual,21,Gasoline,27,Manual transmission,Subaru,2012 Subaru Forester
163,207,244,All-wheel drive,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,TRUE,4,4 Speed Automatic Select Shift,21,Gasoline,27,Automatic transmission,Subaru,2012 Subaru Forester
163,207,244,All-wheel drive,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,TRUE,4,4 Speed Automatic Select Shift,21,Gasoline,27,Automatic transmission,Subaru,2012 Subaru Forester
163,207,244,All-wheel drive,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,TRUE,4,4 Speed Automatic Select Shift,21,Gasoline,27,Automatic transmission,Subaru,2012 Subaru Forester
163,207,244,All-wheel drive,Subaru 2.5L 4 cylinder 224 hp 226 ft-lbs Turbo,TRUE,4,4 Speed Automatic Select Shift,19,Gasoline,24,Automatic transmission,Subaru,2012 Subaru Forester
163,207,244,All-wheel drive,Subaru 2.5L 4 cylinder 224 hp 226 ft-lbs Turbo,TRUE,4,4 Speed Automatic Select Shift,19,Gasoline,24,Automatic transmission,Subaru,2012 Subaru Forester
170,63,8,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Manual,15,E85,23,Manual transmission,Saab,2012 Saab 9-3 SportCombi
170,63,8,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Automatic Select Shift,13,E85,21,Automatic transmission,Saab,2012 Saab 9-3 SportCombi
8,138,193,Front-wheel drive,Suzuki 2.0L 4 Cylinder 150 hp 140 ft-lbs,TRUE,6,6 Speed Manual,23,Gasoline,33,Manual transmission,Suzuki,2012 Suzuki SX4 Sedan
8,138,193,Front-wheel drive,Suzuki 2.0L 4 Cylinder 150 hp 140 ft-lbs,TRUE,6,6 Speed Manual,23,Gasoline,33,Manual transmission,Suzuki,2012 Suzuki SX4 Sedan
33,18,219,Front-wheel drive,Suzuki 2.0L 4 Cylinder 150 hp 140 ft-lbs,TRUE,6,6 Speed Manual,23,Gasoline,30,Manual transmission,Suzuki,2012 Suzuki SX4 Sportback
69,39,219,All-wheel drive,Suzuki 2.0L 4 Cylinder 150 hp 140 ft-lbs,TRUE,6,6 Speed Manual,22,Gasoline,30,Manual transmission,Suzuki,2012 Suzuki SX4 Crossover
69,39,219,All-wheel drive,Suzuki 2.0L 4 Cylinder 150 hp 140 ft-lbs,TRUE,6,6 Speed Manual,22,Gasoline,30,Manual transmission,Suzuki,2012 Suzuki SX4 Crossover
236,30,74,Rear-wheel drive,Aston Martin 4.7L 8 cylinder 420 hp 346 ft-lbs,TRUE,6,6 Speed Manual,13,Gasoline,19,Manual transmission,Aston Martin,2012 Aston Martin V8 Vantage Coup
236,30,74,Rear-wheel drive,Aston Martin 4.7L 8 cylinder 420 hp 346 ft-lbs,TRUE,6,6 Speed Manual,13,Gasoline,19,Manual transmission,Aston Martin,2012 Aston Martin V8 Vantage Coup
157,37,244,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Manual,15,E85,23,Manual transmission,Saab,2012 Saab 9-3 Convertible
157,37,244,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,Saab,2012 Saab 9-3 Convertible
157,37,244,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,Saab,2012 Saab 9-3 Convertible
157,37,244,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Manual,15,E85,23,Manual transmission,Saab,2012 Saab 9-3 Convertible
